Nr_Pairs = 48
Nr_NDD = 2
Nr_Arcs = 242
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,0,0,0
36,0,0,0,0
37,0,0,0,0
38,0,0,0,0
39,0,0,0,0
40,0,0,0,0
41,0,0,0,0
42,0,0,0,0
43,0,0,0,0
44,0,0,0,0
45,0,0,0,0
46,0,0,0,0
47,0,0,0,0
48,1,0,0,0
49,1,0,0,0
(0,24),1,14
(0,40),1,88
(1,10),1,99
(1,16),1,4
(1,31),1,33
(1,36),1,83
(1,42),1,35
(1,43),1,45
(2,5),1,21
(2,8),1,80
(2,20),1,7
(2,25),1,10
(3,1),1,67
(3,4),1,14
(3,24),1,61
(3,27),1,38
(3,47),1,73
(4,2),1,54
(4,8),1,8
(4,19),1,38
(4,20),1,36
(4,23),1,80
(4,37),1,22
(4,43),1,42
(5,2),1,98
(5,8),1,15
(5,23),1,21
(5,42),1,96
(6,21),1,68
(6,34),1,95
(7,13),1,79
(7,15),1,83
(7,24),1,25
(8,2),1,74
(8,7),1,26
(8,12),1,72
(8,22),1,27
(9,20),1,10
(9,43),1,76
(10,15),1,20
(10,35),1,29
(11,2),1,42
(11,18),1,76
(11,36),1,17
(11,44),1,6
(12,17),1,95
(12,21),1,79
(12,25),1,53
(12,43),1,74
(13,0),1,13
(13,15),1,44
(13,22),1,70
(13,40),1,63
(14,12),1,62
(14,34),1,21
(15,5),1,53
(15,25),1,90
(15,35),1,30
(15,41),1,56
(16,13),1,62
(16,27),1,22
(16,28),1,52
(16,38),1,50
(16,41),1,85
(17,2),1,33
(17,6),1,35
(17,12),1,38
(17,32),1,90
(18,4),1,69
(18,14),1,43
(18,30),1,91
(18,31),1,97
(19,0),1,19
(19,2),1,30
(19,9),1,27
(19,12),1,88
(19,15),1,42
(19,31),1,6
(19,39),1,86
(20,4),1,8
(20,6),1,57
(20,9),1,4
(20,34),1,29
(20,46),1,51
(21,8),1,16
(21,12),1,75
(21,22),1,27
(21,27),1,69
(21,28),1,40
(21,42),1,50
(22,5),1,82
(22,11),1,56
(22,13),1,40
(22,17),1,13
(22,30),1,97
(23,3),1,71
(23,5),1,77
(23,6),1,80
(23,21),1,61
(23,27),1,16
(23,36),1,56
(23,38),1,75
(23,40),1,63
(24,12),1,41
(24,19),1,20
(24,33),1,91
(24,35),1,48
(25,7),1,27
(25,41),1,22
(26,5),1,64
(26,12),1,18
(26,14),1,84
(26,18),1,60
(26,22),1,0
(26,23),1,68
(26,29),1,56
(26,36),1,86
(26,42),1,72
(27,2),1,21
(27,20),1,61
(27,22),1,11
(27,30),1,6
(27,32),1,50
(27,37),1,21
(27,45),1,53
(28,1),1,1
(28,12),1,32
(28,16),1,48
(28,42),1,67
(29,12),1,13
(29,26),1,38
(30,5),1,82
(30,10),1,20
(30,14),1,11
(30,26),1,2
(30,28),1,72
(30,37),1,7
(31,16),1,94
(31,19),1,98
(31,21),1,73
(31,40),1,84
(31,41),1,63
(32,6),1,53
(32,15),1,100
(32,24),1,66
(32,35),1,52
(32,46),1,24
(33,4),1,17
(33,28),1,25
(33,30),1,89
(33,43),1,50
(34,13),1,22
(34,16),1,76
(34,17),1,11
(34,21),1,25
(34,28),1,13
(34,36),1,4
(35,13),1,58
(35,19),1,45
(35,30),1,84
(36,1),1,37
(36,5),1,89
(36,25),1,35
(36,35),1,11
(36,42),1,20
(37,4),1,4
(37,7),1,51
(37,9),1,6
(37,14),1,33
(37,15),1,20
(37,41),1,100
(38,12),1,56
(38,39),1,30
(38,40),1,69
(39,4),1,71
(39,15),1,96
(39,21),1,9
(39,30),1,70
(39,46),1,89
(40,1),1,72
(40,4),1,94
(40,10),1,80
(40,12),1,76
(40,28),1,31
(40,43),1,78
(41,7),1,86
(41,17),1,75
(41,32),1,56
(41,37),1,41
(41,43),1,65
(41,44),1,77
(41,45),1,81
(42,7),1,27
(43,4),1,76
(43,5),1,71
(43,35),1,100
(43,38),1,13
(43,40),1,45
(44,0),1,22
(44,7),1,13
(44,12),1,14
(44,18),1,96
(44,21),1,26
(44,29),1,2
(44,32),1,31
(45,1),1,14
(45,2),1,34
(45,10),1,20
(45,23),1,73
(45,34),1,81
(46,5),1,23
(46,15),1,58
(46,23),1,8
(46,28),1,5
(46,30),1,43
(46,33),1,85
(46,34),1,30
(46,38),1,15
(46,47),1,23
(47,4),1,67
(47,25),1,38
(47,30),1,72
(47,33),1,21
(47,45),1,58
(47,46),1,50
(48,3),1,37
(48,4),1,92
(48,10),1,38
(48,11),1,32
(48,14),1,89
(48,15),1,0
(48,43),1,87
(49,2),1,76
(49,3),1,51
(49,6),1,76
(49,16),1,43
(49,18),1,99
(49,34),1,34
(49,37),1,46
(49,38),1,21
(49,42),1,91
(49,45),1,59
