Nr_Pairs = 1000
Nr_NDD = 0
Nr_Arcs = 229497
0,0,1,0,0
1,0,2,0,0
2,0,1,0,0
3,0,1,2,0
4,0,2,0,0
5,0,3,0,0
6,0,3,0,0
7,0,1,1,2
8,0,1,1,0
9,0,3,0,0
10,0,1,2,0
11,0,1,0,0
12,0,2,0,0
13,0,2,1,0
14,0,0,0,0
15,0,1,2,0
16,0,1,0,0
17,0,2,0,0
18,0,0,0,2
19,0,1,2,0
20,0,2,1,0
21,0,0,2,2
22,0,1,0,0
23,0,0,1,0
24,0,2,0,0
25,0,2,0,0
26,0,1,0,0
27,0,1,0,0
28,0,2,0,0
29,0,2,0,2
30,0,1,0,0
31,0,0,0,0
32,0,2,0,0
33,0,1,0,2
34,0,1,0,0
35,0,2,0,0
36,0,2,0,2
37,0,1,0,0
38,0,1,0,0
39,0,0,0,2
40,0,1,0,0
41,0,0,0,2
42,0,1,2,0
43,0,1,0,0
44,0,2,1,0
45,0,1,2,0
46,0,2,0,0
47,0,2,0,0
48,0,1,0,0
49,0,1,1,0
50,0,1,2,0
51,0,0,1,0
52,0,1,0,0
53,0,2,0,0
54,0,1,2,0
55,0,0,0,2
56,0,2,0,0
57,0,1,0,0
58,0,2,0,0
59,0,1,0,0
60,0,1,2,0
61,0,3,2,2
62,0,1,0,0
63,0,2,1,0
64,0,0,0,0
65,0,0,2,0
66,0,2,0,0
67,0,1,0,0
68,0,2,0,0
69,0,1,0,0
70,0,1,0,2
71,0,1,0,0
72,0,0,1,2
73,0,3,0,0
74,0,1,2,0
75,0,1,0,0
76,0,1,0,0
77,0,1,0,2
78,0,2,0,2
79,0,1,3,2
80,0,3,0,2
81,0,1,0,0
82,0,2,0,0
83,0,2,0,0
84,0,1,0,0
85,0,1,1,0
86,0,1,0,2
87,0,1,0,0
88,0,2,0,0
89,0,0,0,2
90,0,1,0,0
91,0,1,0,0
92,0,2,0,0
93,0,0,1,0
94,0,2,0,0
95,0,0,1,2
96,0,2,0,0
97,0,2,1,0
98,0,2,1,0
99,0,2,0,0
100,0,0,1,0
101,0,1,0,0
102,0,1,0,0
103,0,2,0,0
104,0,1,0,0
105,0,1,0,0
106,0,0,0,2
107,0,0,2,0
108,0,3,2,0
109,0,1,2,0
110,0,0,3,2
111,0,1,0,0
112,0,3,0,0
113,0,1,0,0
114,0,1,0,0
115,0,1,0,0
116,0,1,0,0
117,0,3,0,0
118,0,1,0,0
119,0,1,0,0
120,0,1,2,2
121,0,1,0,0
122,0,2,0,0
123,0,1,1,0
124,0,0,1,0
125,0,1,0,0
126,0,2,1,0
127,0,1,0,0
128,0,2,0,0
129,0,2,0,0
130,0,2,1,0
131,0,1,2,0
132,0,1,0,0
133,0,1,0,0
134,0,1,0,0
135,0,2,0,2
136,0,2,1,0
137,0,1,0,0
138,0,0,0,0
139,0,0,1,0
140,0,2,0,0
141,0,2,0,0
142,0,2,0,0
143,0,3,1,0
144,0,3,1,0
145,0,1,0,0
146,0,3,0,0
147,0,2,1,0
148,0,1,0,0
149,0,1,0,0
150,0,1,2,0
151,0,3,2,0
152,0,0,2,0
153,0,1,0,0
154,0,1,2,0
155,0,1,2,2
156,0,2,0,0
157,0,1,0,0
158,0,1,0,0
159,0,3,0,0
160,0,3,0,0
161,0,0,0,0
162,0,1,0,0
163,0,2,1,0
164,0,2,0,0
165,0,1,1,0
166,0,1,3,0
167,0,1,0,0
168,0,2,0,0
169,0,3,2,0
170,0,1,2,0
171,0,0,0,2
172,0,1,1,0
173,0,1,0,0
174,0,1,0,0
175,0,2,0,2
176,0,0,1,0
177,0,0,1,2
178,0,2,0,0
179,0,1,0,0
180,0,1,0,0
181,0,3,0,2
182,0,1,0,0
183,0,1,0,0
184,0,0,1,0
185,0,1,2,2
186,0,0,0,0
187,0,0,0,0
188,0,2,1,0
189,0,1,0,0
190,0,0,0,0
191,0,2,1,0
192,0,1,0,0
193,0,1,0,0
194,0,2,1,2
195,0,2,0,0
196,0,0,1,0
197,0,0,0,0
198,0,1,0,0
199,0,1,0,0
200,0,1,0,0
201,0,1,0,2
202,0,1,0,0
203,0,2,1,0
204,0,2,0,2
205,0,2,0,0
206,0,2,0,0
207,0,0,0,0
208,0,2,1,0
209,0,1,0,0
210,0,0,2,0
211,0,1,0,0
212,0,2,0,0
213,0,3,0,0
214,0,2,0,0
215,0,1,2,2
216,0,0,1,0
217,0,3,0,0
218,0,0,0,2
219,0,2,0,0
220,0,2,1,0
221,0,1,1,2
222,0,0,1,2
223,0,1,2,0
224,0,1,0,0
225,0,1,2,0
226,0,1,2,0
227,0,2,0,0
228,0,1,2,0
229,0,1,2,0
230,0,2,1,0
231,0,2,0,0
232,0,1,2,0
233,0,2,1,0
234,0,0,0,2
235,0,2,1,0
236,0,0,2,2
237,0,1,0,0
238,0,1,0,0
239,0,0,0,0
240,0,1,0,0
241,0,1,0,0
242,0,2,0,0
243,0,0,1,2
244,0,2,0,0
245,0,2,0,0
246,0,1,0,0
247,0,1,0,0
248,0,1,0,0
249,0,1,0,0
250,0,1,0,0
251,0,1,0,0
252,0,1,0,0
253,0,0,0,2
254,0,1,2,2
255,0,2,0,0
256,0,1,0,0
257,0,1,2,0
258,0,1,0,0
259,0,1,0,0
260,0,1,0,2
261,0,1,0,0
262,0,0,0,2
263,0,1,0,0
264,0,1,2,0
265,0,2,0,0
266,0,0,2,0
267,0,0,0,2
268,0,1,2,0
269,0,2,0,0
270,0,2,1,0
271,0,1,1,2
272,0,2,1,0
273,0,1,0,0
274,0,3,0,0
275,0,1,0,0
276,0,0,0,2
277,0,1,0,2
278,0,1,0,0
279,0,1,0,2
280,0,1,0,0
281,0,3,0,0
282,0,0,0,0
283,0,1,2,0
284,0,1,0,0
285,0,2,1,2
286,0,1,0,0
287,0,0,2,2
288,0,3,0,0
289,0,0,0,0
290,0,0,0,2
291,0,1,0,0
292,0,1,0,0
293,0,2,0,0
294,0,1,0,0
295,0,0,3,0
296,0,1,0,0
297,0,1,2,0
298,0,1,0,0
299,0,1,0,0
300,0,3,1,0
301,0,2,0,0
302,0,1,1,0
303,0,2,0,0
304,0,2,0,0
305,0,2,1,0
306,0,1,0,2
307,0,2,0,0
308,0,1,0,0
309,0,1,0,0
310,0,2,1,0
311,0,2,0,0
312,0,2,1,0
313,0,2,0,0
314,0,2,1,0
315,0,1,0,0
316,0,1,1,2
317,0,1,0,0
318,0,1,0,2
319,0,1,0,0
320,0,1,2,2
321,0,2,1,0
322,0,2,1,0
323,0,1,0,0
324,0,0,1,2
325,0,2,0,0
326,0,1,0,0
327,0,1,0,0
328,0,2,1,0
329,0,2,0,0
330,0,0,1,0
331,0,0,0,2
332,0,1,0,0
333,0,1,0,0
334,0,1,0,2
335,0,2,1,0
336,0,1,2,0
337,0,0,0,0
338,0,2,1,0
339,0,1,2,0
