Nr_Pairs = 48
Nr_NDD = 2
Nr_Arcs = 602
0,0,2,0,0
1,0,1,0,0
2,0,1,0,0
3,0,3,0,0
4,0,1,2,0
5,0,1,0,0
6,0,0,0,0
7,0,1,0,0
8,0,1,3,0
9,0,1,0,0
10,0,1,0,0
11,0,1,0,0
12,0,0,0,2
13,0,1,0,0
14,0,0,0,2
15,0,1,0,0
16,0,3,0,0
17,0,1,0,2
18,0,2,0,0
19,0,0,1,2
20,0,1,0,2
21,0,2,1,2
22,0,1,0,0
23,0,0,2,0
24,0,1,2,0
25,0,1,0,2
26,0,2,1,0
27,0,1,0,0
28,0,2,0,0
29,0,2,1,0
30,0,0,0,2
31,0,2,1,0
32,0,2,1,0
33,0,1,0,0
34,0,2,0,0
35,0,1,0,0
36,0,1,1,0
37,0,2,1,0
38,0,0,2,2
39,0,1,2,0
40,0,2,1,0
41,0,1,0,2
42,0,1,0,2
43,0,1,2,0
44,0,1,0,2
45,0,0,1,0
46,0,2,1,0
47,0,0,1,2
48,1,0,0,0
49,1,2,0,0
(0,4),1,1
(0,8),1,1
(0,24),1,1
(0,39),1,1
(0,43),1,1
(1,8),1,1
(1,19),1,1
(1,26),1,1
(1,29),1,1
(1,32),1,1
(1,36),1,1
(1,37),1,1
(1,40),1,1
(1,45),1,1
(1,46),1,1
(1,47),1,1
(2,26),1,1
(2,29),1,1
(2,31),1,1
(2,32),1,1
(2,36),1,1
(2,37),1,1
(2,40),1,1
(2,45),1,1
(2,46),1,1
(3,8),1,1
(4,8),1,1
(4,26),1,1
(4,29),1,1
(4,31),1,1
(4,32),1,1
(4,37),1,1
(4,40),1,1
(4,45),1,1
(4,46),1,1
(5,8),1,1
(5,26),1,1
(5,29),1,1
(5,31),1,1
(5,32),1,1
(5,37),1,1
(5,40),1,1
(5,45),1,1
(5,46),1,1
(6,0),1,1
(6,1),1,1
(6,2),1,1
(6,4),1,1
(6,5),1,1
(6,7),1,1
(6,8),1,1
(6,9),1,1
(6,10),1,1
(6,11),1,1
(6,13),1,1
(6,15),1,1
(6,16),1,1
(6,18),1,1
(6,21),1,1
(6,22),1,1
(6,23),1,1
(6,24),1,1
(6,26),1,1
(6,27),1,1
(6,28),1,1
(6,29),1,1
(6,31),1,1
(6,32),1,1
(6,33),1,1
(6,35),1,1
(6,36),1,1
(6,37),1,1
(6,39),1,1
(6,43),1,1
(6,44),1,1
(6,45),1,1
(6,46),1,1
(7,8),1,1
(7,26),1,1
(7,29),1,1
(7,31),1,1
(7,32),1,1
(7,36),1,1
(7,37),1,1
(7,40),1,1
(7,45),1,1
(7,46),1,1
(8,26),1,1
(8,29),1,1
(8,31),1,1
(8,32),1,1
(8,36),1,1
(8,37),1,1
(8,40),1,1
(8,46),1,1
(9,8),1,1
(9,19),1,1
(9,29),1,1
(9,31),1,1
(9,32),1,1
(9,36),1,1
(9,37),1,1
(9,45),1,1
(9,46),1,1
(10,8),1,1
(10,26),1,1
(10,29),1,1
(10,32),1,1
(10,36),1,1
(10,37),1,1
(10,40),1,1
(10,45),1,1
(10,46),1,1
(11,29),1,1
(11,31),1,1
(11,32),1,1
(11,37),1,1
(11,40),1,1
(11,46),1,1
(12,0),1,1
(12,1),1,1
(12,3),1,1
(12,4),1,1
(12,5),1,1
(12,6),1,1
(12,7),1,1
(12,8),1,1
(12,9),1,1
(12,10),1,1
(12,13),1,1
(12,15),1,1
(12,16),1,1
(12,18),1,1
(12,22),1,1
(12,23),1,1
(12,24),1,1
(12,27),1,1
(12,29),1,1
(12,31),1,1
(12,32),1,1
(12,33),1,1
(12,34),1,1
(12,35),1,1
(12,37),1,1
(12,39),1,1
(12,40),1,1
(12,41),1,1
(12,43),1,1
(12,45),1,1
(12,46),1,1
(13,8),1,1
(13,26),1,1
(13,29),1,1
(13,31),1,1
(13,32),1,1
(13,36),1,1
(13,37),1,1
(13,40),1,1
(13,45),1,1
(13,46),1,1
(14,0),1,1
(14,1),1,1
(14,2),1,1
(14,3),1,1
(14,4),1,1
(14,5),1,1
(14,6),1,1
(14,7),1,1
(14,8),1,1
(14,9),1,1
(14,10),1,1
(14,13),1,1
(14,15),1,1
(14,16),1,1
(14,18),1,1
(14,22),1,1
(14,23),1,1
(14,24),1,1
