Nr_Pairs = 48
Nr_NDD = 2
Nr_Arcs = 289
0,0,2,0,2
1,0,0,0,2
2,0,0,0,2
3,0,1,0,0
4,0,0,2,2
5,0,1,0,0
6,0,3,0,0
7,0,0,1,1
8,0,3,1,0
9,0,0,0,2
10,0,2,2,2
11,0,1,0,0
12,0,1,1,2
13,0,0,1,2
14,0,1,0,0
15,0,1,0,2
16,0,0,0,2
17,0,1,1,2
18,0,1,0,2
19,0,1,0,2
20,0,0,0,2
21,0,0,0,2
22,0,0,0,2
23,0,1,2,2
24,0,1,0,2
25,0,1,0,2
26,0,1,2,2
27,0,1,0,2
28,0,1,0,0
29,0,1,1,2
30,0,1,2,0
31,0,0,0,2
32,0,1,0,0
33,0,1,0,0
34,0,1,0,1
35,0,1,0,0
36,0,1,1,2
37,0,1,0,1
38,0,0,0,2
39,0,2,3,2
40,0,1,2,0
41,0,0,0,2
42,0,0,1,1
43,0,1,0,0
44,0,0,0,2
45,0,1,0,1
46,0,1,0,0
47,0,1,0,2
48,1,1,0,0
49,1,1,0,2
(0,23),1,1
(0,30),1,1
(0,40),1,1
(1,3),1,1
(1,5),1,1
(1,6),1,1
(1,8),1,1
(1,11),1,1
(1,14),1,1
(1,28),1,1
(1,30),1,1
(1,32),1,1
(1,35),1,1
(1,40),1,1
(1,46),1,1
(2,3),1,1
(2,5),1,1
(2,6),1,1
(2,7),1,1
(2,8),1,1
(2,11),1,1
(2,14),1,1
(2,28),1,1
(2,30),1,1
(2,32),1,1
(2,33),1,1
(2,34),1,1
(2,35),1,1
(2,43),1,1
(2,45),1,1
(2,46),1,1
(3,8),1,1
(4,3),1,1
(4,5),1,1
(4,6),1,1
(4,7),1,1
(4,8),1,1
(4,11),1,1
(4,14),1,1
(4,28),1,1
(4,30),1,1
(4,32),1,1
(4,35),1,1
(4,40),1,1
(4,46),1,1
(5,8),1,1
(7,3),1,1
(7,5),1,1
(7,8),1,1
(7,11),1,1
(7,14),1,1
(7,28),1,1
(7,30),1,1
(7,32),1,1
(7,33),1,1
(7,35),1,1
(7,37),1,1
(7,40),1,1
(7,46),1,1
(9,3),1,1
(9,5),1,1
(9,6),1,1
(9,8),1,1
(9,11),1,1
(9,19),1,1
(9,23),1,1
(9,28),1,1
(9,30),1,1
(9,32),1,1
(9,34),1,1
(9,35),1,1
(9,40),1,1
(9,42),1,1
(9,43),1,1
(9,46),1,1
(10,30),1,1
(10,40),1,1
(11,7),1,1
(11,8),1,1
(12,8),1,1
(13,3),1,1
(13,5),1,1
(13,7),1,1
(13,8),1,1
(13,11),1,1
(13,14),1,1
(13,26),1,1
(13,28),1,1
(13,30),1,1
(13,32),1,1
(13,33),1,1
(13,34),1,1
(13,35),1,1
(13,37),1,1
(13,40),1,1
(13,45),1,1
(13,46),1,1
(14,8),1,1
(14,42),1,1
(15,8),1,1
(16,3),1,1
(16,5),1,1
(16,6),1,1
(16,7),1,1
(16,8),1,1
(16,11),1,1
(16,18),1,1
