Nr_Pairs = 50
Nr_NDD = 0
Nr_Arcs = 472
0,0,1,0,0
1,0,2,0,0
2,0,3,2,0
3,0,3,0,0
4,0,3,1,2
5,0,2,0,0
6,0,3,1,0
7,0,1,0,0
8,0,0,0,0
9,0,0,2,2
10,0,0,0,0
11,0,1,0,0
12,0,1,0,0
13,0,1,2,0
14,0,0,0,2
15,0,2,0,0
16,0,2,1,0
17,0,1,0,0
18,0,2,0,0
19,0,1,0,0
20,0,2,1,0
21,0,2,1,0
22,0,1,1,0
23,0,1,2,2
24,0,1,0,0
25,0,2,1,0
26,0,3,3,2
27,0,1,0,2
28,0,1,0,0
29,0,1,2,0
30,0,2,0,0
31,0,1,0,0
32,0,1,0,0
33,0,1,0,0
34,0,1,0,0
35,0,3,2,0
36,0,1,0,0
37,0,1,1,0
38,0,1,0,2
39,0,1,0,0
40,0,2,0,0
41,0,1,0,0
42,0,0,0,0
43,0,1,0,0
44,0,2,0,0
45,0,0,0,0
46,0,1,0,0
47,0,1,0,0
48,0,1,0,2
49,0,0,0,0
(0,6),1,33
(0,16),1,41
(0,20),1,40
(0,21),1,73
(0,22),1,14
(0,25),1,7
(0,37),1,35
(1,2),1,7
(1,13),1,22
(1,29),1,29
(1,35),1,24
(4,26),1,69
(5,2),1,19
(5,13),1,41
(5,35),1,61
(7,6),1,19
(7,16),1,17
(7,20),1,67
(7,21),1,69
(7,22),1,24
(7,25),1,33
(7,37),1,10
(8,0),1,79
(8,1),1,26
(8,3),1,52
(8,5),1,51
(8,6),1,18
(8,7),1,41
(8,11),1,40
(8,12),1,51
(8,13),1,68
(8,15),1,9
(8,16),1,16
(8,17),1,44
(8,18),1,23
(8,19),1,82
(8,20),1,36
(8,22),1,34
(8,23),1,65
(8,24),1,48
(8,25),1,10
(8,28),1,84
(8,29),1,18
(8,30),1,36
(8,31),1,7
(8,32),1,5
(8,33),1,63
(8,36),1,4
(8,37),1,38
(8,39),1,40
(8,41),1,50
(8,42),1,67
(8,43),1,65
(8,44),1,82
(8,45),1,61
(8,46),1,13
(8,47),1,10
(8,49),1,5
(9,0),1,23
(9,1),1,40
(9,2),1,77
(9,3),1,71
(9,6),1,23
(9,7),1,20
(9,8),1,26
(9,10),1,32
(9,11),1,84
(9,12),1,2
(9,13),1,57
(9,15),1,79
(9,16),1,16
(9,17),1,50
(9,18),1,67
(9,19),1,29
(9,20),1,77
(9,21),1,88
(9,22),1,28
(9,24),1,9
(9,25),1,60
(9,28),1,76
(9,29),1,17
(9,30),1,13
(9,31),1,41
(9,32),1,37
(9,33),1,59
(9,34),1,25
(9,35),1,45
(9,36),1,67
(9,37),1,15
(9,40),1,28
(9,41),1,45
