Nr_Pairs = 50
Nr_NDD = 0
Nr_Arcs = 274
0,0,1,0,0
1,0,0,2,2
2,0,1,2,0
3,0,0,3,2
4,0,1,0,2
5,0,2,0,1
6,0,1,0,2
7,0,0,0,2
8,0,0,0,2
9,0,1,1,2
10,0,2,0,1
11,0,1,0,2
12,0,0,0,2
13,0,1,0,0
14,0,1,0,0
15,0,1,0,0
16,0,1,2,0
17,0,0,0,1
18,0,2,1,2
19,0,1,0,0
20,0,1,0,2
21,0,1,2,0
22,0,1,1,2
23,0,1,0,1
24,0,2,1,2
25,0,2,0,0
26,0,2,0,0
27,0,2,1,2
28,0,0,0,2
29,0,1,1,2
30,0,1,0,0
31,0,0,0,2
32,0,1,0,2
33,0,3,2,0
34,0,1,0,0
35,0,1,0,0
36,0,1,1,2
37,0,0,0,2
38,0,1,0,0
39,0,0,0,2
40,0,1,1,2
41,0,1,1,2
42,0,2,0,2
43,0,1,0,0
44,0,0,1,1
45,0,1,0,1
46,0,0,2,2
47,0,2,0,0
48,0,2,2,2
49,0,2,0,2
(0,44),1,1
(1,0),1,1
(1,2),1,1
(1,13),1,1
(1,14),1,1
(1,15),1,1
(1,16),1,1
(1,19),1,1
(1,21),1,1
(1,23),1,1
(1,25),1,1
(1,26),1,1
(1,30),1,1
(1,33),1,1
(1,35),1,1
(1,38),1,1
(1,43),1,1
(1,44),1,1
(1,45),1,1
(1,47),1,1
(2,18),1,1
(2,44),1,1
(3,0),1,1
(3,13),1,1
(3,14),1,1
(3,15),1,1
(3,16),1,1
(3,19),1,1
(3,21),1,1
(3,26),1,1
(3,33),1,1
(3,34),1,1
(3,35),1,1
(3,38),1,1
(3,43),1,1
(3,45),1,1
(3,47),1,1
(5,2),1,1
(5,16),1,1
(5,21),1,1
(5,33),1,1
(6,44),1,1
(7,2),1,1
(7,13),1,1
(7,14),1,1
(7,15),1,1
(7,16),1,1
(7,17),1,1
(7,19),1,1
(7,21),1,1
(7,26),1,1
(7,32),1,1
(7,33),1,1
(7,34),1,1
(7,35),1,1
(7,38),1,1
(7,43),1,1
(7,44),1,1
(8,2),1,1
(8,10),1,1
(8,13),1,1
(8,14),1,1
(8,15),1,1
(8,16),1,1
(8,19),1,1
(8,21),1,1
(8,23),1,1
(8,26),1,1
(8,30),1,1
(8,33),1,1
(8,35),1,1
(8,38),1,1
(8,43),1,1
(8,47),1,1
(10,2),1,1
(10,16),1,1
(10,21),1,1
(10,33),1,1
(12,0),1,1
(12,2),1,1
(12,5),1,1
(12,6),1,1
(12,13),1,1
(12,14),1,1
(12,15),1,1
(12,16),1,1
(12,19),1,1
(12,21),1,1
(12,25),1,1
(12,26),1,1
(12,33),1,1
(12,34),1,1
(12,35),1,1
(12,38),1,1
(12,43),1,1
(12,47),1,1
(13,44),1,1
(16,44),1,1
(17,0),1,1
(17,2),1,1
(17,5),1,1
(17,10),1,1
(17,11),1,1
(17,13),1,1
(17,14),1,1
(17,15),1,1
(17,16),1,1
(17,19),1,1
(17,21),1,1
(17,23),1,1
(17,25),1,1
(17,26),1,1
(17,30),1,1
(17,33),1,1
(17,34),1,1
(17,38),1,1
(17,43),1,1
(18,2),1,1
(18,16),1,1
(18,21),1,1
(18,33),1,1
(19,44),1,1
(22,40),1,1
(24,2),1,1
(24,16),1,1
(24,21),1,1
(24,33),1,1
(25,2),1,1
(25,16),1,1
(25,21),1,1
(25,33),1,1
(26,2),1,1
(26,16),1,1
(26,21),1,1
(26,33),1,1
(27,2),1,1
(27,16),1,1
(27,21),1,1
(27,33),1,1
(28,0),1,1
(28,2),1,1
(28,6),1,1
(28,10),1,1
(28,13),1,1
(28,14),1,1
(28,15),1,1
(28,16),1,1
(28,19),1,1
(28,21),1,1
(28,23),1,1
(28,25),1,1
(28,26),1,1
(28,30),1,1
(28,33),1,1
(28,34),1,1
(28,35),1,1
(28,38),1,1
(28,43),1,1
(28,44),1,1
(28,47),1,1
(31,0),1,1
(31,2),1,1
(31,5),1,1
(31,10),1,1
(31,13),1,1
(31,14),1,1
(31,15),1,1
(31,16),1,1
(31,17),1,1
(31,19),1,1
(31,21),1,1
(31,23),1,1
(31,25),1,1
(31,26),1,1
(31,30),1,1
(31,33),1,1
(31,35),1,1
(31,38),1,1
(31,43),1,1
(31,45),1,1
(31,47),1,1
(32,44),1,1
(34,44),1,1
(35,44),1,1
(36,44),1,1
(37,0),1,1
(37,2),1,1
(37,13),1,1
(37,14),1,1
(37,15),1,1
(37,16),1,1
(37,19),1,1
(37,21),1,1
(37,25),1,1
(37,26),1,1
(37,30),1,1
(37,33),1,1
(37,34),1,1
(37,35),1,1
(37,38),1,1
(37,43),1,1
(37,44),1,1
(37,47),1,1
(38,44),1,1
(39,0),1,1
(39,2),1,1
(39,13),1,1
(39,14),1,1
(39,15),1,1
(39,16),1,1
(39,19),1,1
(39,21),1,1
(39,25),1,1
(39,26),1,1
(39,30),1,1
(39,33),1,1
(39,34),1,1
(39,35),1,1
(39,38),1,1
(39,43),1,1
(39,44),1,1
(39,45),1,1
(40,44),1,1
(42,2),1,1
(42,16),1,1
(42,21),1,1
(42,33),1,1
(43,44),1,1
(44,0),1,1
(44,2),1,1
(44,5),1,1
(44,13),1,1
(44,14),1,1
(44,15),1,1
(44,16),1,1
(44,19),1,1
(44,21),1,1
(44,26),1,1
(44,30),1,1
(44,33),1,1
(44,34),1,1
