Nr_Pairs = 48
Nr_NDD = 2
Nr_Arcs = 620
0,0,1,2,0
1,0,1,0,0
2,0,0,0,0
3,0,1,0,0
4,0,0,2,0
5,0,2,1,0
6,0,1,0,0
7,0,1,1,2
8,0,1,0,0
9,0,2,0,0
10,0,3,1,0
11,0,2,0,0
12,0,2,0,0
13,0,2,1,0
14,0,3,0,0
15,0,0,0,2
16,0,1,2,0
17,0,1,0,0
18,0,1,0,0
19,0,3,0,0
20,0,1,2,0
21,0,3,1,0
22,0,3,0,0
23,0,0,1,0
24,0,2,1,0
25,0,2,1,0
26,0,2,2,2
27,0,1,2,0
28,0,2,0,0
29,0,1,0,0
30,0,1,0,0
31,0,0,3,2
32,0,2,1,0
33,0,0,0,0
34,0,1,0,2
35,0,1,0,0
36,0,1,2,0
37,0,2,1,0
38,0,1,0,0
39,0,1,0,0
40,0,1,2,0
41,0,0,2,0
42,0,2,1,0
43,0,1,2,0
44,0,0,0,0
45,0,2,0,0
46,0,3,0,0
47,0,2,0,0
48,1,1,0,0
49,1,1,1,0
(0,5),1,0
(0,10),1,26
(0,13),1,11
(0,21),1,19
(0,24),1,39
(0,32),1,5
(0,37),1,74
(0,42),1,42
(1,5),1,78
(1,10),1,0
(1,13),1,24
(1,21),1,88
(1,24),1,5
(1,25),1,72
(1,32),1,50
(1,37),1,66
(1,42),1,9
(2,0),1,26
(2,1),1,18
(2,3),1,55
(2,4),1,8
(2,5),1,10
(2,6),1,71
(2,8),1,79
(2,9),1,4
(2,10),1,20
(2,11),1,9
(2,12),1,80
(2,13),1,36
(2,14),1,2
(2,16),1,48
(2,17),1,89
(2,18),1,45
(2,19),1,50
(2,20),1,70
(2,21),1,48
(2,22),1,67
(2,24),1,81
(2,25),1,11
(2,27),1,10
(2,28),1,73
(2,29),1,84
(2,30),1,84
(2,32),1,85
(2,33),1,3
(2,34),1,24
(2,35),1,16
(2,36),1,26
(2,37),1,20
(2,39),1,42
(2,40),1,51
(2,41),1,87
(2,42),1,74
(2,43),1,22
(2,44),1,58
(2,45),1,64
(2,46),1,88
(2,47),1,14
(3,5),1,11
(3,13),1,16
(3,21),1,20
(3,24),1,7
(3,32),1,57
(3,37),1,35
(3,42),1,78
(4,0),1,4
(4,1),1,56
(4,2),1,13
(4,3),1,61
(4,5),1,48
(4,6),1,20
(4,8),1,86
(4,9),1,75
(4,10),1,73
(4,11),1,51
(4,12),1,4
(4,13),1,85
(4,14),1,29
(4,16),1,3
(4,17),1,74
(4,18),1,60
(4,19),1,87
(4,20),1,68
(4,21),1,11
(4,22),1,26
(4,23),1,51
(4,24),1,32
(4,25),1,8
(4,27),1,49
(4,28),1,47
(4,29),1,69
(4,30),1,13
(4,32),1,22
(4,33),1,20
(4,34),1,79
(4,35),1,31
(4,36),1,6
(4,37),1,71
(4,38),1,40
(4,41),1,38
(4,42),1,47
(4,43),1,75
(4,44),1,49
(4,45),1,50
(4,46),1,44
(4,47),1,89
(5,0),1,35
(5,4),1,19
(5,16),1,54
(5,20),1,88
(5,27),1,78
(5,36),1,30
(5,40),1,19
(5,41),1,61
(5,43),1,11
(6,5),1,16
(6,10),1,29
(6,13),1,0
(6,21),1,52
(6,23),1,31
(6,24),1,83
(6,25),1,82
(6,32),1,40
(6,42),1,56
(7,5),1,68
(7,10),1,21
(7,13),1,3
(7,21),1,42
(7,23),1,76
(7,24),1,23
(7,32),1,84
(7,37),1,15
(7,42),1,64
(8,5),1,41
(8,10),1,53
(8,13),1,7
(8,21),1,24
(8,23),1,51
(8,24),1,74
(8,25),1,13
(8,32),1,83
(8,37),1,54
(8,42),1,28
(9,0),1,60
(9,4),1,4
(9,16),1,35
(9,20),1,72
(9,27),1,74
(9,36),1,73
(9,41),1,7
(11,0),1,60
(11,4),1,33
(11,16),1,48
(11,20),1,24
(11,26),1,33
(11,27),1,19
(11,31),1,64
(11,36),1,81
(11,40),1,58
(11,41),1,15
(11,43),1,23
(12,0),1,87
(12,16),1,27
(12,20),1,43
(12,27),1,36
(12,36),1,47
(12,40),1,3
(12,41),1,68
(12,43),1,72
(13,0),1,42
(13,4),1,68
(13,16),1,0
(13,20),1,27
(13,27),1,36
(13,36),1,0
(13,40),1,86
(13,41),1,76
(13,43),1,77
(15,0),1,49
(15,2),1,70
(15,3),1,8
(15,4),1,34
(15,5),1,60
(15,6),1,42
(15,9),1,79
(15,10),1,87
(15,11),1,60
(15,13),1,34
(15,14),1,41
(15,16),1,21
(15,17),1,20
