Nr_Pairs = 48
Nr_NDD = 2
Nr_Arcs = 202
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,0,0,0
36,0,0,0,0
37,0,0,0,0
38,0,0,0,0
39,0,0,0,0
40,0,0,0,0
41,0,0,0,0
42,0,0,0,0
43,0,0,0,0
44,0,0,0,0
45,0,0,0,0
46,0,0,0,0
47,0,0,0,0
48,1,0,0,0
49,1,0,0,0
(0,7),1,1
(0,13),1,1
(0,23),1,1
(0,28),1,1
(0,30),1,1
(1,25),1,1
(1,26),1,1
(1,37),1,1
(1,38),1,1
(2,0),1,1
(2,3),1,1
(2,11),1,1
(2,12),1,1
(2,13),1,1
(2,41),1,1
(3,1),1,1
(3,7),1,1
(3,15),1,1
(3,21),1,1
(3,38),1,1
(3,42),1,1
(3,44),1,1
(4,7),1,1
(4,25),1,1
(4,32),1,1
(4,36),1,1
(4,38),1,1
(5,17),1,1
(5,18),1,1
(5,23),1,1
(5,44),1,1
(5,46),1,1
(5,47),1,1
(6,10),1,1
(6,46),1,1
(7,0),1,1
(7,12),1,1
(7,25),1,1
(7,27),1,1
(7,43),1,1
(8,13),1,1
(8,30),1,1
(9,5),1,1
(9,6),1,1
(9,11),1,1
(9,14),1,1
(9,18),1,1
(9,36),1,1
(10,2),1,1
(10,7),1,1
(11,4),1,1
(11,46),1,1
(12,11),1,1
(12,15),1,1
(12,19),1,1
(12,25),1,1
(12,37),1,1
(12,43),1,1
(13,7),1,1
(13,31),1,1
(13,37),1,1
(13,45),1,1
(14,16),1,1
(14,32),1,1
(14,34),1,1
(15,16),1,1
(15,47),1,1
(16,4),1,1
(16,21),1,1
(16,23),1,1
(17,6),1,1
(17,14),1,1
(17,19),1,1
(17,39),1,1
(18,22),1,1
(18,40),1,1
(19,13),1,1
(19,27),1,1
(19,28),1,1
(19,37),1,1
(20,12),1,1
(20,19),1,1
(22,3),1,1
(22,6),1,1
(22,8),1,1
(22,13),1,1
(22,17),1,1
(22,18),1,1
(22,30),1,1
(22,39),1,1
(23,38),1,1
(23,43),1,1
(23,45),1,1
(24,0),1,1
(24,2),1,1
(24,7),1,1
(24,12),1,1
(24,16),1,1
(24,34),1,1
(25,27),1,1
(25,30),1,1
(25,36),1,1
(26,8),1,1
(26,12),1,1
(26,24),1,1
(26,27),1,1
(26,39),1,1
(26,43),1,1
(27,5),1,1
(27,8),1,1
(27,9),1,1
(27,13),1,1
(27,24),1,1
(27,31),1,1
(27,36),1,1
(27,44),1,1
(28,6),1,1
(28,7),1,1
(28,17),1,1
(28,21),1,1
(28,26),1,1
(29,12),1,1
(29,22),1,1
(29,25),1,1
(29,32),1,1
(29,33),1,1
(29,38),1,1
(29,39),1,1
(30,6),1,1
(31,4),1,1
(31,6),1,1
(31,17),1,1
(31,28),1,1
(31,32),1,1
(31,42),1,1
(31,46),1,1
(31,47),1,1
(32,2),1,1
(32,14),1,1
(32,19),1,1
(32,36),1,1
(33,13),1,1
(34,4),1,1
(35,4),1,1
(35,6),1,1
(35,10),1,1
(35,30),1,1
(35,43),1,1
(36,10),1,1
(36,24),1,1
(36,27),1,1
(36,30),1,1
(36,46),1,1
(37,4),1,1
(37,24),1,1
(38,2),1,1
(38,5),1,1
(38,8),1,1
(38,33),1,1
(38,36),1,1
(39,8),1,1
(39,13),1,1
(39,14),1,1
(39,23),1,1
(40,12),1,1
(40,13),1,1
(40,15),1,1
(40,27),1,1
(40,28),1,1
(40,32),1,1
(41,8),1,1
(42,2),1,1
(42,8),1,1
(42,26),1,1
(43,3),1,1
(43,12),1,1
(43,23),1,1
(43,35),1,1
(43,38),1,1
(43,47),1,1
(44,11),1,1
(44,21),1,1
(44,25),1,1
(44,27),1,1
(44,29),1,1
(45,2),1,1
(45,40),1,1
(46,2),1,1
(46,18),1,1
(46,24),1,1
(46,36),1,1
(46,43),1,1
(46,45),1,1
(47,0),1,1
(47,1),1,1
(48,17),1,1
(48,20),1,1
(48,37),1,1
(48,43),1,1
(49,1),1,1
(49,6),1,1
(49,45),1,1
