Nr_Pairs = 48
Nr_NDD = 2
Nr_Arcs = 234
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,0,0,0
36,0,0,0,0
37,0,0,0,0
38,0,0,0,0
39,0,0,0,0
40,0,0,0,0
41,0,0,0,0
42,0,0,0,0
43,0,0,0,0
44,0,0,0,0
45,0,0,0,0
46,0,0,0,0
47,0,0,0,0
48,1,0,0,0
49,1,0,0,0
(0,16),1,1
(0,46),1,1
(1,0),1,1
(1,4),1,1
(1,8),1,1
(1,23),1,1
(2,21),1,1
(2,23),1,1
(2,43),1,1
(3,17),1,1
(3,39),1,1
(4,15),1,1
(4,16),1,1
(4,19),1,1
(4,21),1,1
(4,37),1,1
(4,40),1,1
(4,42),1,1
(4,44),1,1
(5,26),1,1
(5,43),1,1
(6,16),1,1
(6,25),1,1
(6,40),1,1
(7,2),1,1
(7,18),1,1
(7,26),1,1
(7,29),1,1
(7,40),1,1
(7,42),1,1
(8,2),1,1
(8,22),1,1
(8,29),1,1
(8,38),1,1
(8,40),1,1
(8,41),1,1
(9,13),1,1
(9,23),1,1
(9,30),1,1
(9,33),1,1
(9,39),1,1
(10,0),1,1
(10,18),1,1
(10,39),1,1
(10,42),1,1
(11,17),1,1
(11,28),1,1
(11,36),1,1
(12,11),1,1
(12,13),1,1
(12,16),1,1
(12,27),1,1
(12,37),1,1
(12,39),1,1
(13,0),1,1
(13,17),1,1
(13,19),1,1
(13,23),1,1
(13,24),1,1
(13,30),1,1
(13,31),1,1
(13,42),1,1
(14,0),1,1
(14,8),1,1
(14,25),1,1
(14,29),1,1
(15,17),1,1
(15,18),1,1
(15,20),1,1
(15,21),1,1
(15,25),1,1
(15,27),1,1
(16,9),1,1
(16,20),1,1
(16,23),1,1
(16,25),1,1
(16,36),1,1
(16,39),1,1
(17,4),1,1
(17,15),1,1
(17,16),1,1
(17,24),1,1
(17,37),1,1
(17,46),1,1
(17,47),1,1
(18,21),1,1
(18,24),1,1
(18,26),1,1
(18,36),1,1
(19,6),1,1
(19,13),1,1
(19,23),1,1
(19,26),1,1
(19,27),1,1
(19,44),1,1
(20,8),1,1
(20,13),1,1
(20,19),1,1
(20,23),1,1
(21,0),1,1
(21,1),1,1
(21,5),1,1
(21,28),1,1
(21,44),1,1
(22,13),1,1
(22,17),1,1
(22,26),1,1
(22,32),1,1
(23,9),1,1
(23,40),1,1
(23,45),1,1
(24,6),1,1
(24,38),1,1
(24,41),1,1
(25,21),1,1
(25,26),1,1
(25,38),1,1
(25,41),1,1
(26,9),1,1
(26,25),1,1
(26,34),1,1
(26,38),1,1
(26,39),1,1
(26,42),1,1
(26,46),1,1
(27,8),1,1
(27,11),1,1
(27,19),1,1
(27,32),1,1
(27,42),1,1
(28,1),1,1
(28,22),1,1
(28,26),1,1
(29,6),1,1
(29,13),1,1
(29,14),1,1
(29,15),1,1
(29,31),1,1
(29,33),1,1
(29,38),1,1
(29,40),1,1
(29,45),1,1
(30,9),1,1
(30,13),1,1
(30,14),1,1
(30,26),1,1
(30,32),1,1
(31,3),1,1
(31,13),1,1
(31,21),1,1
(31,24),1,1
(31,40),1,1
(31,41),1,1
(31,42),1,1
(32,9),1,1
(32,28),1,1
(32,31),1,1
(32,33),1,1
(33,23),1,1
(34,14),1,1
(34,25),1,1
(34,27),1,1
(34,37),1,1
(35,15),1,1
(35,30),1,1
(36,0),1,1
(36,6),1,1
(36,22),1,1
(36,33),1,1
(37,3),1,1
(37,5),1,1
(37,16),1,1
(37,24),1,1
(37,26),1,1
(37,40),1,1
(38,1),1,1
(38,6),1,1
(38,7),1,1
(38,18),1,1
(38,22),1,1
(38,24),1,1
(38,25),1,1
(38,42),1,1
(39,15),1,1
(39,20),1,1
(39,30),1,1
(39,36),1,1
(40,2),1,1
(40,11),1,1
(40,28),1,1
(40,30),1,1
(40,41),1,1
(40,43),1,1
(40,46),1,1
(41,0),1,1
(41,2),1,1
(41,13),1,1
(41,28),1,1
(41,44),1,1
(42,0),1,1
(42,2),1,1
(42,10),1,1
(42,19),1,1
(42,29),1,1
(42,33),1,1
(42,45),1,1
(42,47),1,1
(43,2),1,1
(43,14),1,1
(43,29),1,1
(44,4),1,1
(44,5),1,1
(44,26),1,1
(44,27),1,1
(44,41),1,1
(45,4),1,1
(45,12),1,1
(45,18),1,1
(45,38),1,1
(46,6),1,1
(46,29),1,1
(46,35),1,1
(46,38),1,1
(46,45),1,1
(46,47),1,1
(47,17),1,1
(47,23),1,1
(47,32),1,1
(47,35),1,1
(47,44),1,1
(48,5),1,1
(48,29),1,1
(49,19),1,1
(49,41),1,1
